date;source;3458b;3459x;3458ff;2002ltc;d1281;h34420a;h34401;k2001;k2001m;sdev;sdev2;sdev3;sdev4;sdev5;sdev6;sdev7;sdev8;sdev9;temp;temp2;temp3;temp4;temp5;roomtemp;roomr;roomp;Unnamed: 28
06132026-22:11:34;-0.051943;-0.051943355;-0.0519427798;-0.0519427855;-0.051943728;-0.051943155;-0.05194323;-0.05194428;-0.05194313;-0.05194333;7.71368e-08;4.89015e-08;4.0921e-08;8.78339e-08;2.65058e-08;9.26499e-08;1.76363e-07;5.9127e-08;3.68782e-08;34.9;36.4;39.6;23.0;23.0;24.66;44.7;1000.1;
06142026-10:15:59;-0.051765;-0.0517653482;-0.0517647814;-0.0517648462;-0.051765789;-0.051765154;-0.05176521;-0.05176654;-0.05176475;-0.05176522;8.3368e-08;9.98091e-08;1.22583e-07;6.7831e-08;2.05854e-08;8.86792e-08;2.12e-07;7.22219e-08;4.11825e-08;35.9;37.4;40.6;23.0;23.0;25.6;43.2;997.11;
06142026-11:24:08;-0.051603;-0.051603384;-0.0516028826;-0.051602861;-0.051603778;-0.051603216;-0.05160322;-0.05160456;-0.05160271;-0.05160319;3.76786e-08;2.26821e-08;2.67997e-08;5.71643e-08;3.91918e-09;1.00319e-07;8.97998e-08;6.08605e-08;2.93939e-08;36.0;37.6;40.8;23.0;23.0;25.61;43.1;997.41;
06142026-02:31:48;-0.050755;-0.0507554292;-0.05075486;-0.0507548685;-0.050756001;-0.050755123;-0.05075521;-0.05075655;-0.0507547;-0.05075511;4.71143e-08;4.20919e-08;3.77604e-08;1.2199e-07;1.32816e-08;1.14612e-07;2.31914e-07;7.05408e-08;3.24962e-08;35.1;36.4;39.6;23.0;23.0;24.31;44.6;997.63;
06142026-03:51:49;-0.050574;-0.0505744576;-0.0505737728;-0.0505738413;-0.050574746;-0.050574193;-0.05057424;-0.05057551;-0.05057368;-0.05057418;8.39191e-08;2.71473e-08;1.18968e-07;1.64654e-07;9.32952e-09;1.05376e-07;1.43722e-07;7.62627e-08;3.54401e-08;35.2;36.6;39.8;23.0;23.0;24.89;44.1;997.06;
06142026-10:06:23;-0.05044;-0.0504404372;-0.050439726;-0.0504398506;-0.050440888;-0.050440167;-0.05044028;-0.05044162;-0.05043964;-0.05044016;3.91962e-08;8.01012e-08;8.15427e-08;1.33827e-07;1.79265e-08;9.91968e-08;3.02192e-07;7.13863e-08;4.87442e-08;35.9;37.5;40.6;23.0;23.0;25.4;43.3;997.55;
06142026-10:09:35;-0.049777;-0.0497774432;-0.0497769001;-0.049776897;-0.049777928;-0.049777208;-0.04977739;-0.04977856;-0.04977653;-0.04977723;5.71273e-08;5.47065e-08;4.78817e-08;8.2173e-08;1.51182e-08;8.72697e-08;2.08576e-07;5.79655e-08;4.35431e-08;35.9;37.4;40.6;23.0;23.0;25.47;43.2;997.58;
06142026-11:08:07;-0.049233;-0.0492334917;-0.0492327697;-0.0492329021;-0.049233967;-0.049233142;-0.04923335;-0.04923483;-0.04923275;-0.04923316;8.56619e-08;6.23401e-08;2.68931e-08;3.1477e-08;3.24407e-08;2.72764e-08;1.56538e-07;6.14492e-08;3.82623e-08;36.1;37.6;40.9;23.0;23.0;25.1;43.1;997.34;
06142026-04:01:25;-0.048607;-0.0486074811;-0.0486068788;-0.0486069199;-0.048607874;-0.048607212;-0.04860729;-0.04860841;-0.04860649;-0.04860724;3.93914e-08;1.43083e-07;6.59794e-08;7.1985e-08;5.7454e-08;4.12795e-08;2.13598e-07;3.91918e-08;2.05913e-08;35.3;36.7;39.9;23.0;23.0;25.0;43.9;996.99;
06142026-03:19:49;-0.048301;-0.0483013852;-0.0483007551;-0.0483008789;-0.048301941;-0.048301086;-0.04830134;-0.04830253;-0.04830034;-0.04830126;3.79082e-08;7.48896e-08;4.84304e-08;1.41983e-07;1.93969e-08;1.54065e-07;1.80178e-07;1.85472e-08;2.33238e-08;35.2;36.5;39.7;23.0;23.0;24.75;44.2;997.14;
06142026-12:31:22;-0.047229;-0.0472294267;-0.0472288416;-0.0472288484;-0.047229973;-0.04722913;-0.04722927;-0.0472306;-0.0472284;-0.04722925;9.31608e-08;4.17791e-08;6.19497e-08;1.12548e-07;3.09606e-08;4.79166e-08;1.98937e-07;1.85472e-08;1.72047e-08;36.0;37.6;40.8;23.0;23.0;25.8;43.1;996.88;
06142026-02:38:12;-0.04579;-0.0457904835;-0.0457898231;-0.0457899188;-0.045791062;-0.045790114;-0.0457903;-0.04579147;-0.04578924;-0.04579025;8.53168e-08;4.03441e-08;3.39151e-08;1.46173e-07;1.26079e-08;5.08331e-08;1.31453e-07;3.92938e-08;2.56125e-08;35.1;36.4;39.6;23.0;23.0;24.7;44.5;997.46;
06132026-19:37:00;-0.044527;-0.044527337;-0.044526821;-0.0445270094;-0.044527964;-0.04452712;-0.04452729;-0.04452837;-0.0445265;-0.04452752;4.57534e-08;4.5468e-08;1.35414e-07;1.60089e-07;4.69936e-08;1.11964e-07;1.43722e-07;3.52136e-08;5.1225e-08;34.7;36.2;39.5;23.0;23.0;24.28;45.2;998.94;
06142026-02:47:48;-0.044274;-0.0442743441;-0.0442737782;-0.0442738764;-0.044274907;-0.044274076;-0.04427417;-0.04427563;-0.04427317;-0.04427427;3.01408e-08;3.03129e-08;4.71203e-08;9.78999e-08;1.03846e-08;7.39189e-08;2.2668e-07;5.21536e-08;1.6e-08;35.1;36.4;39.6;23.0;23.0;24.79;44.3;997.44;
06142026-13:03:23;-0.041888;-0.0418883041;-0.0418879173;-0.0418879633;-0.041888956;-0.041888083;-0.04188833;-0.04188941;-0.04188714;-0.04188839;8.74109e-08;5.61076e-08;6.90456e-08;1.12178e-07;1.24483e-08;6.30555e-08;2.75637e-07;2.57682e-08;4.01995e-08;36.2;37.8;40.9;23.0;23.0;25.93;42.9;996.98;
06142026-07:48:43;-0.041555;-0.0415554097;-0.0415548915;-0.0415548988;-0.041556006;-0.041555037;-0.04155522;-0.04155665;-0.04155407;-0.04155535;7.91232e-08;6.98465e-08;5.00339e-08;1.16629e-07;2.61151e-08;5.27636e-08;2.2668e-07;5.15364e-08;4.49889e-08;35.8;37.2;40.4;23.0;23.0;25.44;43.3;998.12;
06142026-05:34:16;-0.041546;-0.0415464103;-0.0415458927;-0.0415458992;-0.041547092;-0.041546014;-0.04154647;-0.04154761;-0.04154509;-0.04154632;4.06414e-08;6.5281e-08;4.21234e-08;8.38441e-08;2.03431e-08;7.13863e-08;2.73686e-07;5.60714e-08;9.79796e-09;35.3;36.7;39.9;23.0;23.0;25.01;43.9;997.72;
06142026-12:08:57;-0.039771;-0.039771459;-0.0397708686;-0.0397709414;-0.03977203;-0.03977109;-0.03977134;-0.03977266;-0.03977005;-0.03977136;6.547e-08;5.89629e-08;4.94517e-08;1.00826e-07;1.35558e-08;6.91665e-08;2.74036e-07;8.70402e-08;2.33238e-08;36.0;37.6;40.8;23.0;23.0;25.43;43.3;997.52;
06142026-12:53:46;-0.039508;-0.039508416;-0.03950795;-0.0395078675;-0.039508978;-0.039508081;-0.03950835;-0.03950966;-0.03950703;-0.03950836;4.50237e-08;4.88276e-08;5.54896e-08;8.48561e-08;7.78203e-09;1.07145e-07;2.7462e-07;1.93907e-08;1.2e-08;36.1;37.7;40.9;23.0;23.0;25.88;43.0;997.15;
06142026-03:48:37;-0.039309;-0.0393094352;-0.0393088569;-0.0393089197;-0.039309939;-0.039309077;-0.03930935;-0.03931042;-0.03930797;-0.03930933;2.72979e-08;2.01758e-08;5.81772e-08;9.61678e-08;3.07961e-08;1.09289e-07;1.97949e-07;3.87814e-08;3.24962e-08;35.2;36.6;39.8;23.0;23.0;24.8;44.2;997.12;
06132026-20:18:36;-0.038912;-0.0389123981;-0.0389120022;-0.0389120283;-0.038913184;-0.038912158;-0.03891225;-0.03891365;-0.0389114;-0.0389126;4.63713e-08;2.11819e-07;3.83902e-08;3.51716e-08;1.2522e-08;7.4135e-08;1.44416e-07;4.9558e-08;5.1225e-08;34.9;36.3;39.5;23.0;23.0;23.83;45.2;999.33;
06142026-03:39:00;-0.038838;-0.0388384348;-0.0388377903;-0.0388379455;-0.038838988;-0.038838063;-0.0388383;-0.03883963;-0.03883721;-0.03883827;4.25318e-08;2.40831e-08;3.64072e-08;4.76638e-08;9.76934e-09;4.67333e-08;2.12283e-07;6.65132e-08;3.37046e-08;35.2;36.6;39.8;23.0;23.0;24.43;44.3;997.14;
06132026-19:59:24;-0.038495;-0.0384954237;-0.038494887;-0.0384949593;-0.03849605;-0.038495058;-0.03849522;-0.03849661;-0.03849445;-0.0384956;4.51956e-08;6.26135e-08;6.19107e-08;5.82258e-08;3.09619e-08;1.06094e-07;2.36609e-07;1.93907e-08;1.32665e-08;34.8;36.2;39.4;23.0;23.0;24.18;45.3;999.09;
06142026-10:31:59;-0.03808;-0.0380803581;-0.0380798942;-0.0380800074;-0.038080974;-0.038080061;-0.03808027;-0.03808128;-0.0380791;-0.03808049;6.9174e-08;5.25819e-08;1.29833e-07;9.57676e-08;1.32514e-08;7.47262e-08;3.07545e-07;6.20967e-08;3.42929e-08;36.0;37.6;40.7;23.0;23.0;25.84;43.0;997.81;
06132026-19:46:35;-0.037252;-0.0372522741;-0.0372520032;-0.0372519474;-0.037253169;-0.037252147;-0.03725225;-0.03725366;-0.03725129;-0.03725261;2.31964e-08;5.06786e-08;3.78821e-08;7.80707e-08;2.50328e-08;9.79796e-09;2.19144e-07;7.44043e-08;1.78885e-08;34.8;36.2;39.5;23.0;23.0;23.94;45.0;998.99;
06142026-12:47:22;-0.036591;-0.0365913623;-0.0365909299;-0.0365909656;-0.036592075;-0.036591014;-0.0365914;-0.03659267;-0.03659014;-0.0365914;4.69182e-08;6.83364e-08;5.61494e-08;5.77685e-08;3.49743e-08;1.06094e-07;1.80178e-07;4.96387e-08;2.48193e-08;36.1;37.7;40.8;23.0;23.0;25.85;43.0;996.8;
06132026-23:02:47;-0.034745;-0.0347454457;-0.034744862;-0.0347449868;-0.0347462;-0.034745049;-0.03474532;-0.03474688;-0.03474474;-0.03474531;8.68959e-08;7.31368e-08;1.20802e-07;1.28644e-07;2.11414e-08;9.86712e-08;2.13129e-07;8.78635e-08;2.44949e-08;35.1;36.5;39.6;23.0;23.0;24.14;44.5;999.47;
06142026-13:09:47;-0.031901;-0.0319013868;-0.031900881;-0.031900992;-0.031902093;-0.031900971;-0.03190125;-0.03190245;-0.03190066;-0.03190148;2.09963e-08;1.77989e-07;8.72113e-08;1.21922e-07;3.23419e-08;7.54718e-08;1.83085e-07;8.67179e-08;3.31059e-08;36.2;37.8;41.0;23.0;23.0;25.94;42.9;996.94;
06142026-07:51:55;-0.031534;-0.0315344282;-0.0315339446;-0.0315339986;-0.031535006;-0.031534006;-0.03153434;-0.03153561;-0.03153369;-0.0315345;5.54068e-08;7.89195e-08;7.17688e-08;9.74445e-08;1.29399e-08;1.23288e-07;2.44016e-07;4.83322e-08;1.32665e-08;35.8;37.2;40.4;23.0;23.0;25.45;43.3;998.14;
06142026-00:35:37;-0.031382;-0.0313824213;-0.0313818523;-0.0313819508;-0.03138306;-0.031382005;-0.03138227;-0.03138353;-0.03138165;-0.03138238;4.34017e-08;6.23799e-08;1.6434e-08;1.35101e-07;1.29831e-08;8.24621e-08;1.94772e-07;1.95959e-08;2.19089e-08;35.1;36.4;39.5;23.0;23.0;24.49;44.8;998.49;
06142026-03:10:13;-0.030862;-0.0308625084;-0.0308619019;-0.0308619701;-0.030863029;-0.030862025;-0.0308623;-0.03086363;-0.03086171;-0.0308624;6.09111e-08;3.69136e-08;7.13435e-08;1.47249e-07;9.41063e-09;1.28468e-07;1.80997e-07;6.18385e-08;4.75815e-08;35.1;36.5;39.7;23.0;23.0;24.6;44.3;997.22;
06132026-22:33:59;-0.029365;-0.0293654379;-0.0293648589;-0.0293649714;-0.02936617;-0.029365017;-0.02936533;-0.02936635;-0.02936554;-0.02936541;8.04132e-08;5.91632e-08;5.25506e-08;1.41159e-07;1.73712e-08;5.86515e-08;8.97998e-08;7.73563e-08;5.01996e-08;35.0;36.3;39.5;23.0;23.0;24.55;44.8;999.65;
06132026-22:01:58;-0.028451;-0.0284514229;-0.0284510434;-0.0284510316;-0.028452126;-0.028451015;-0.02845132;-0.02845237;-0.02845175;-0.02845159;6.07714e-08;3.52459e-08;1.06599e-07;8.10151e-08;1.32454e-08;5.70614e-08;9.6e-08;3.48712e-08;1.85472e-08;35.0;36.5;39.6;23.0;23.0;24.36;44.9;1000.49;
06142026-09:40:46;-0.027852;-0.0278524017;-0.0278518829;-0.0278519592;-0.027852935;-0.027851976;-0.0278524;-0.02785343;-0.02785225;-0.02785256;3.03385e-08;1.7623e-08;6.65921e-08;2.02919e-07;2.84984e-08;8.11419e-08;2.60185e-07;2.13542e-08;5.23832e-08;36.1;37.5;40.7;23.0;23.0;25.7;43.0;997.38;
06142026-07:10:18;-0.02444;-0.0244404858;-0.0244398573;-0.0244399814;-0.024441371;-0.024439927;-0.02444033;-0.02444171;-0.02444076;-0.02444047;4.36804e-08;8.13948e-08;3.69084e-08;9.37857e-08;1.6378e-08;9.78979e-08;2.09724e-07;5.11468e-08;3.2619e-08;35.8;37.1;40.4;23.0;23.0;24.79;43.7;997.88;
06142026-06:38:18;-0.021996;-0.0219965146;-0.0219958925;-0.0219959904;-0.021997224;-0.021995879;-0.02199621;-0.02199771;-0.02199694;-0.02199656;3.91103e-08;3.71917e-08;7.03772e-08;9.5572e-08;1.63634e-08;3.13688e-08;1.82822e-07;3.77359e-08;2.13542e-08;35.6;37.0;40.2;23.0;23.0;25.25;43.6;997.98;
06142026-01:33:15;-0.020825;-0.0208254756;-0.0208249396;-0.0208249356;-0.020826474;-0.020824964;-0.02082536;-0.02082659;-0.02082603;-0.02082554;7.30352e-08;7.81599e-08;1.55068e-08;6.66681e-08;1.70012e-08;3.07246e-08;1.25156e-07;4.19524e-08;1.49666e-08;35.1;36.3;39.5;23.0;23.0;23.92;44.8;998.04;
06142026-00:51:38;-0.020729;-0.0207295121;-0.0207290236;-0.020729015;-0.020730497;-0.020729035;-0.02072934;-0.0207307;-0.02073008;-0.02072947;4.24139e-08;4.10177e-08;7.58309e-08;1.16635e-07;1.33056e-08;1.18389e-07;1.67499e-07;8.51822e-08;2.13542e-08;35.1;36.3;39.5;23.0;23.0;24.08;44.9;998.6;
06142026-08:11:08;-0.02048;-0.0204804576;-0.020479922;-0.0204800127;-0.020481145;-0.02047988;-0.02048027;-0.0204815;-0.02048111;-0.02048065;2.57604e-08;1.22547e-07;6.01461e-08;1.70679e-07;3.34819e-08;6.0531e-08;2.74036e-07;3.2e-08;2.13542e-08;35.9;37.4;40.5;23.0;23.0;25.56;43.2;998.09;
06142026-04:23:50;-0.018749;-0.0187494945;-0.0187489403;-0.0187490105;-0.018750186;-0.018748852;-0.01874933;-0.01875052;-0.01875019;-0.01874955;2.83153e-08;4.42414e-08;4.4225e-08;1.13541e-07;3.01423e-08;7.57364e-08;3.67728e-07;3.38231e-08;1.09545e-08;35.3;36.6;39.9;23.0;23.0;24.93;44.0;997.51;
06142026-08:46:21;-0.018547;-0.0185474823;-0.0185468659;-0.018547036;-0.018548269;-0.01854687;-0.01854744;-0.01854896;-0.0185484;-0.01854765;4.93887e-08;3.36826e-08;1.65419e-07;4.17469e-08;3.17452e-08;1.34373e-07;1.26712e-07;2.4e-08;2.93939e-08;35.8;37.4;40.5;23.0;23.0;25.13;43.4;998.33;
06142026-02:44:36;-0.017712;-0.0177124758;-0.0177118971;-0.0177119499;-0.017713382;-0.017711822;-0.01771238;-0.0177134;-0.01771325;-0.01771255;5.12766e-08;5.25765e-08;8.76632e-08;1.24945e-07;1.69304e-08;5.23832e-08;1.72557e-07;2.75681e-08;3.07246e-08;35.1;36.4;39.6;23.0;23.0;24.77;44.3;997.54;
06142026-06:51:06;-0.017304;-0.0173045271;-0.0173039392;-0.0173040818;-0.017305195;-0.017303849;-0.01730437;-0.01730552;-0.01730533;-0.01730461;4.62052e-08;4.55413e-08;3.37681e-08;7.11157e-08;2.14812e-08;1.03228e-07;1.17576e-07;3.2619e-08;4.48999e-08;35.7;37.1;40.3;23.0;23.0;25.35;43.4;997.81;
06142026-06:31:54;-0.008573;-0.00857351685;-0.00857296765;-0.0085730148;-0.008574336;-0.008572749;-0.00857331;-0.00857481;-0.00857481;-0.00857378;8.75075e-08;2.66748e-08;5.59242e-08;1.3139e-07;1.32876e-08;1.18085e-07;2.39716e-07;5.03587e-08;3.82623e-08;35.6;37.0;40.1;23.0;23.0;25.2;43.6;997.77;
06132026-20:57:01;-0.00742;-0.00742053082;-0.00741994123;-0.00742003627;-0.007421569;-0.00741975;-0.00742034;-0.00742153;-0.00742232;-0.00742076;9.94244e-08;2.55465e-08;4.34026e-08;6.55732e-08;2.05368e-08;7.05408e-08;1.98192e-07;3.18748e-08;2.13542e-08;34.8;36.2;39.4;23.0;23.0;24.22;45.1;999.9;
06142026-07:00:42;-0.003726;-0.00372653835;-0.00372607278;-0.00372598099;-0.003727484;-0.003725823;-0.00372631;-0.00372774;-0.00372794;-0.0037268;3.79876e-08;3.28364e-08;6.54751e-08;2.13954e-07;1.92603e-08;8.24621e-08;2.26451e-07;6.46838e-08;2.48193e-08;35.8;37.2;40.4;23.0;23.0;24.85;43.2;997.63;
06142026-08:52:45;-0.002719;-0.00271943005;-0.00271895774;-0.00271908077;-0.002720508;-0.002718699;-0.00271933;-0.00272068;-0.00272093;-0.00271988;3.59574e-08;5.90823e-08;3.97729e-08;1.25088e-07;4.01378e-08;1.07778e-07;1.44e-07;6.88767e-08;1.62481e-08;35.8;37.3;40.5;23.0;23.0;25.29;43.4;998.7;
06142026-11:00:48;0.000454;0.000453535753;0.000453936225;0.000453949344;0.000452469;0.000454232;0.00045363;0.00045198;0.00045189;0.00045309;3.19735e-08;9.59818e-08;3.13242e-08;9.40098e-08;4.29511e-08;8.37616e-08;1.35115e-07;6.37495e-08;2.03961e-08;36.1;37.7;40.9;23.0;23.0;25.45;42.7;997.27;
06142026-08:27:08;0.001733;0.00173257428;0.00173300997;0.00173289516;0.001731597;0.001733277;0.00173261;0.0017317;0.00173099;0.00173208;4.18471e-08;7.89286e-08;7.83935e-08;6.87791e-08;1.48378e-08;1.10381e-07;1.22474e-07;2.24499e-08;2.09762e-08;35.9;37.4;40.6;23.0;23.0;25.65;43.1;998.14;
06142026-01:07:38;0.002637;0.00263651115;0.0026369595;0.00263702358;0.002635281;0.002637184;0.00263672;0.00263505;0.00263489;0.00263624;4.07453e-08;6.26939e-08;5.07983e-08;5.65381e-08;3.70891e-08;7.48331e-08;8.97998e-08;3.34664e-08;4.0694e-08;35.1;36.3;39.5;23.0;23.0;23.78;44.7;998.52;
06142026-01:40:34;0.003461;0.00346049739;0.00346110762;0.00346090384;0.003459522;0.003461276;0.00346055;0.00345949;0.00345892;0.0034602;6.01696e-08;6.71274e-08;4.62275e-08;1.43956e-07;1.61543e-08;8.29458e-08;2.30859e-07;3.79473e-08;2.498e-08;35.0;36.3;39.4;23.0;23.0;24.4;44.9;998.02;
06132026-21:58:46;0.003715;0.00371446564;0.0037149102;0.00371490811;0.003713468;0.003715191;0.00371463;0.00371321;0.00371264;0.00371403;1.1788e-07;8.0922e-08;1.12734e-07;1.03983e-07;1.22376e-08;3.82623e-08;4.8e-08;8.23165e-08;3.94968e-08;35.0;36.5;39.6;23.0;23.0;24.13;44.8;1000.33;
06142026-03:35:49;0.007015;0.00701456267;0.00701493504;0.00701488875;0.007013501;0.007015252;0.00701464;0.00701291;0.00701297;0.00701412;2.05897e-08;8.61109e-08;5.34342e-08;8.87166e-08;2.05757e-08;3.13688e-08;1.26712e-07;4.16653e-08;3.32265e-08;35.2;36.6;39.8;23.0;23.0;24.27;44.2;997.17;
06142026-11:52:57;0.008057;0.00805652143;0.00805685264;0.00805690585;0.008055312;0.008057168;0.00805663;0.00805491;0.00805489;0.00805606;6.19993e-08;6.83646e-08;5.70578e-08;1.32787e-07;1.32424e-08;9.84683e-08;1.54971e-07;6.37495e-08;3.76298e-08;36.2;37.7;40.9;23.0;23.0;24.99;42.9;997.02;
06142026-06:57:30;0.011066;0.0110655495;0.0110659929;0.0110659441;0.011064649;0.011066288;0.01106561;0.0110645;0.01106398;0.01106505;5.93278e-08;5.35875e-08;3.7707e-08;1.53566e-07;2.88056e-08;1.8586e-07;1.73966e-07;5.01996e-08;2.48193e-08;35.8;37.2;40.3;23.0;23.0;25.32;43.4;997.67;
06142026-11:56:08;0.013791;0.0137904905;0.0137909449;0.0137908088;0.013789329;0.013791181;0.01379058;0.01378896;0.01378882;0.01379;4.98581e-08;6.08281e-08;1.23468e-07;9.65306e-08;2.62557e-08;6.36867e-08;3.09128e-07;3.44093e-08;1.6e-08;36.1;37.7;40.9;23.0;23.0;25.01;43.2;997.0;
06132026-19:16:52;0.015337;0.0153365402;0.0153369461;0.015336842;0.015335626;0.01533714;0.01533661;0.01533547;0.01533487;0.01533574;5.05489e-08;6.21342e-08;1.03591e-07;7.94597e-08;2.97281e-08;1.19566e-07;2.25175e-07;6.84105e-08;2.22711e-08;34.8;36.2;39.5;23.0;23.0;24.21;45.0;999.12;
06142026-00:19:37;0.017055;0.0170545253;0.0170548937;0.0170549115;0.017053437;0.017055082;0.01705462;0.01705325;0.01705297;0.0170541;9.29459e-08;4.84655e-08;1.00861e-07;6.64187e-08;3.86026e-08;1.08517e-07;1.67499e-07;3.42929e-08;1.26491e-08;35.1;36.4;39.6;23.0;23.0;24.23;44.5;998.67;
06142026-05:18:15;0.01876;0.018759408;0.018759979;0.0187598839;0.018758497;0.018760168;0.01875961;0.01875819;0.01875805;0.01875908;4.08287e-08;6.74011e-08;9.82321e-08;8.75703e-08;3.08117e-08;6.21611e-08;2.27104e-07;3.42929e-08;3.38231e-08;35.4;36.7;39.9;23.0;23.0;24.55;44.1;997.58;
06142026-08:59:09;0.019382;0.0193815239;0.0193819998;0.0193818946;0.019380618;0.019382168;0.01938158;0.01938009;0.01938023;0.01938102;5.13502e-08;4.82529e-08;4.78313e-08;5.63581e-08;2.10656e-08;5.6e-08;2.81453e-07;5.27636e-08;2.44949e-08;35.8;37.3;40.5;23.0;23.0;25.44;43.3;998.51;
06142026-05:47:04;0.019966;0.0199654516;0.0199659592;0.0199658335;0.019964543;0.019966171;0.01996548;0.01996437;0.01996431;0.01996503;4.5176e-08;4.14678e-08;5.20573e-08;1.23024e-07;2.06727e-08;7.86384e-08;2.7354e-07;6.9685e-08;4.73286e-08;35.4;36.8;40.0;23.0;23.0;25.15;43.7;997.75;
06132026-21:06:37;0.022054;0.0220534581;0.0220539469;0.0220538724;0.022052782;0.022054106;0.02205354;0.02205266;0.02205205;0.02205292;2.46519e-08;5.27166e-08;6.62219e-08;1.10984e-07;2.3995e-08;6.55439e-08;1.00519e-07;5.49909e-08;3.86782e-08;34.8;36.3;39.4;23.0;23.0;24.61;44.9;999.93;
06142026-10:41:35;0.024592;0.0245915891;0.0245918471;0.0245918139;0.024590473;0.024592168;0.02459159;0.02459035;0.02459061;0.02459092;7.01124e-08;7.67296e-08;4.15013e-08;1.76062e-07;2.10295e-08;7.63151e-08;2.48483e-07;3.65513e-08;3.76298e-08;36.0;37.6;40.8;23.0;23.0;25.85;42.9;997.64;
06132026-19:43:24;0.025114;0.0251135229;0.0251138556;0.0251136929;0.025112595;0.025114053;0.02511348;0.02511233;0.02511222;0.02511269;2.8959e-08;4.96726e-08;8.64446e-08;1.12908e-07;4.14275e-08;5.8515e-08;1.83085e-07;7.86384e-08;2.33238e-08;34.8;36.2;39.5;23.0;23.0;24.25;45.0;999.01;
06142026-01:37:22;0.026089;0.0260884548;0.0260889712;0.0260888774;0.026087442;0.026089092;0.02608848;0.02608714;0.02608763;0.02608802;6.64953e-08;1.10188e-07;1.5981e-07;1.13155e-07;1.80377e-08;5.21536e-08;1.73966e-07;3.38231e-08;3.61109e-08;35.0;36.3;39.4;23.0;23.0;24.18;44.9;998.11;
06132026-23:05:59;0.027137;0.0271363816;0.0271368565;0.0271367712;0.02713551;0.027137044;0.02713651;0.02713525;0.02713515;0.02713603;2.46643e-08;3.71692e-08;1.618e-07;1.07519e-07;2.1217e-08;4.83322e-08;1.9651e-07;3.6e-08;1.62481e-08;35.1;36.5;39.6;23.0;23.0;24.31;44.6;999.47;
06142026-05:40:40;0.027281;0.0272804836;0.0272809113;0.0272807868;0.027279616;0.02728114;0.02728051;0.0272794;0.0272797;0.02727991;1.29634e-08;5.70919e-08;9.43871e-08;2.23553e-08;3.20599e-08;5.53534e-08;2.66563e-07;6.72309e-08;4.49889e-08;35.4;36.8;39.9;23.0;23.0;25.05;43.8;997.48;
06142026-05:05:27;0.029693;0.0296924098;0.0296928964;0.0296927925;0.029691613;0.029693061;0.0296924;0.02969127;0.02969184;0.02969195;5.1454e-08;4.70604e-08;7.44794e-08;9.93881e-08;1.97848e-08;4.0694e-08;1.82822e-07;5.03587e-08;2.24499e-08;35.3;36.7;39.9;23.0;23.0;25.01;43.8;997.84;
06132026-23:57:13;0.030986;0.0309854666;0.0309858003;0.0309857855;0.030984543;0.030985957;0.03098549;0.03098418;0.0309849;0.03098496;4.30005e-08;3.31606e-08;6.97824e-08;3.81859e-08;1.20233e-08;4.63033e-08;2.10656e-07;8.1878e-08;2.71293e-08;35.2;36.6;39.7;23.0;23.0;24.57;44.3;998.79;
06132026-20:02:36;0.034006;0.0340054185;0.034005862;0.0340056638;0.034004589;0.034005968;0.03400535;0.03400451;0.03400503;0.03400469;2.88514e-08;6.70497e-08;2.93288e-08;7.42687e-08;1.36176e-08;4.87442e-08;1.9551e-07;2.41661e-08;1.49666e-08;34.7;36.2;39.4;23.0;23.0;24.34;45.2;998.92;
06132026-19:26:28;0.034601;0.0346004558;0.034600789;0.0346007788;0.03459949;0.03460096;0.03460043;0.03459905;0.03460038;0.0345996;3.08666e-08;4.54807e-08;1.05246e-07;5.91723e-08;1.35882e-08;3.65513e-08;2.04392e-07;6.5238e-08;3.77359e-08;34.8;36.2;39.5;23.0;23.0;23.59;45.2;998.95;
06142026-08:30:20;0.035314;0.0353134691;0.0353138845;0.0353137729;0.035312654;0.035314052;0.03531348;0.03531196;0.03531358;0.03531288;6.21556e-08;7.64406e-08;1.10063e-07;8.22936e-08;1.55641e-08;1.21425e-07;1.20067e-07;5.79655e-08;4.53431e-08;35.9;37.4;40.6;23.0;23.0;25.6;43.0;998.18;
06142026-03:26:13;0.036548;0.0365474354;0.0365478074;0.0365477571;0.0365466;0.036547986;0.03654742;0.03654623;0.03654773;0.03654692;5.96564e-08;3.2894e-08;1.14839e-07;8.21569e-08;6.23551e-08;8.63944e-08;7.58947e-08;8.8e-08;1.62481e-08;35.2;36.6;39.7;23.0;23.0;24.85;44.1;997.16;
06142026-03:03:49;0.03676;0.0367594311;0.0367598684;0.0367597898;0.036758395;0.036760042;0.03675954;0.03675793;0.0367597;0.03675902;3.92305e-08;3.90874e-08;6.32714e-08;1.60887e-07;1.60549e-08;4.66476e-08;3.08571e-07;2.87054e-08;3.2e-08;35.2;36.5;39.7;23.0;23.0;24.3;44.4;997.19;
06132026-22:05:10;0.036859;0.0368583787;0.0368588501;0.0368587423;0.036857505;0.036858981;0.03685834;0.03685761;0.03685834;0.03685778;5.48484e-08;6.12211e-08;6.815e-08;1.14241e-07;9.86712e-09;7.16659e-08;2.19144e-07;2.63818e-08;1.72047e-08;35.0;36.5;39.6;23.0;23.0;24.5;44.8;1000.32;
