date;source;3458b;3459x;3458ff;2002ltc;d1281;h34420a;h34401;k2001;k2001m;sdev;sdev2;sdev3;sdev4;sdev5;sdev6;sdev7;sdev8;sdev9;temp;temp2;temp3;temp4;temp5;roomtemp;roomr;roomp;
date;source;3458b;3459x;3458ff;2002ltc;d1281;h34420a;h34401;k2001;k2001m;sdev;sdev2;sdev3;sdev4;sdev5;sdev6;sdev7;sdev8;sdev9;temp;temp2;temp3;temp4;temp5;roomtemp;roomr;roomp;
06132026-10:45:51;1.342291;1.34229156;1.34229012;1.34229192;1.34228927;1.3422884;1.3422879;1.3422869;1.3422921;1.3422872;34.2;35.7;38.7;23.0;23.0;23.130;45.1;1001.29;
06132026-10:46:18;1.342291;1.34229099;1.34228976;1.34229197;1.34228925;1.342289;1.3422883;1.3422881;1.3422919;1.3422872;34.2;35.7;38.7;23.0;23.0;23.100;45.1;1001.22;
06132026-10:48:11;-1.341327;-1.34132829;-1.34132762;-1.34132805;-1.34133182;-1.3413307;-1.3413276;-1.3413395;-1.3413203;-1.3413236;34.3;35.6;38.8;23.0;23.0;23.090;45.1;1001.28;
06132026-10:48:37;-1.341327;-1.34132812;-1.34132784;-1.3413281;-1.34133143;-1.341331;-1.3413277;-1.341337;-1.3413207;-1.3413234;34.3;35.6;38.8;23.0;23.0;23.090;45.1;1001.25;
06132026-10:50:30;0.309617;0.309617077;0.309616305;0.30961718;0.30961505;0.3096141;0.3096155;0.3096122;0.309629;0.3096143;34.3;35.6;38.8;23.0;23.0;23.130;45.2;1001.20;
06132026-10:50:56;0.309617;0.309617182;0.309616371;0.309617075;0.30961531;0.3096135;0.3096163;0.3096122;0.3096294;0.3096142;34.3;35.6;38.8;23.0;23.0;23.230;45.2;1001.22;
06132026-10:52:49;-0.984829;-0.984829468;-0.984829407;-0.984829672;-0.9848325;-0.9848328;-0.9848295;-0.984838;-0.9848233;-0.9848272;34.3;35.7;38.8;23.0;23.0;23.370;45.3;1001.27;
06132026-10:53:15;-0.984829;-0.984829451;-0.984829457;-0.984829672;-0.98483256;-0.9848328;-0.9848295;-0.9848417;-0.9848225;-0.9848272;34.3;35.7;38.8;23.0;23.0;23.380;45.3;1001.32;
06132026-10:55:08;-1.797232;-1.7972334;-1.79723297;-1.79723364;-1.79723675;-1.7972362;-1.7972326;-1.7972452;-1.797228;-1.7972266;34.3;35.7;38.8;23.0;23.0;23.480;45.3;1001.34;
06132026-10:55:35;-1.797232;-1.79723315;-1.79723217;-1.79723305;-1.79723714;-1.7972359;-1.7972315;-1.797244;-1.7972283;-1.7972265;34.3;35.7;38.8;23.0;23.0;23.510;45.3;1001.22;
